4.537499089	4.290459441
3.115072682	3.135494216
3.648970962	3.532225644
4.959079204	4.700480366
4.959079204	4.700480366
5.26815951	4.127134385
4.782232609	4.624972813
3.920594246	3.761200116
3.897987323	3.583518938
5.053759155	4.700480366
5.443186289	4.941642423
3.853266144	3.761200116
3.41631992	3.135494216
3.681840539	3.433987204
3.534275115	3.465735903
4.371896995	3.737669618
3.775065348	3.411147713
3.904816378	3.481240089
4.026960497	3.384390263
3.045174477	3.135494216
3.677701387	3.526360525
4.429001116	3.688879454
3.221346465	2.995732274
4.325282824	4.060443011
3.808177976	3.198673118
3.172615754	2.995732274
4.636800027	3.988984047
3.374117673	3.526360525
3.589103537	3.135494216
4.293443668	3.761200116
3.879395261	3.433987204
3.665427242	3.433987204
3.665427242	3.433987204
4.17422628	4.025351691
5.735575422	5.521460918
4.381393083	4.17438727
5.664818347	4.682131227
4.524141946	4.382026635
4.169388955	3.258096538
3.510165199	3.17805383
3.542676263	2.995732274
3.662164439	3.135494216
3.076119997	2.995732274
4.340073622	4.094344562
3.18655764	3.091042453
4.109203146	3.761200116
4.079793195	3.590439381
3.2711128	3.091042453
4.574600368	4.043051268
5.047436788	4.317488114
4.34840661	3.688879454
4.378607373	3.597312261
4.019034401	3.555348061
4.736682622	4.49980967
4.83278309	4.317488114
4.651778032	4.219507705
4.307240096	3.516013056
2.981980793	3.135494216
3.636363329	3.238678452
3.833426337	3.258096538
3.785726279	3.433987204
4.79783682	3.931825633
3.844817318	3.532225644
4.002076731	3.688879454
4.523493647	3.967457712
4.613363625	3.850147602
4.219005144	3.583518938
3.423695201	3.17805383
3.066331128	3.044522438
2.621945608	2.995732274
5.485473442	4.143134726
4.409677217	3.871201011
5.099826294	3.955082495
4.940915666	4.477336814
4.377018349	3.733613785
4.843473272	3.737669618
3.677363618	3.246490992
4.324972009	4.234106505
4.22457047	3.355502422
4.249548531	4.025351691
4.350234729	4.276666119
4.747479928	4.477336814
2.845526797	3.135494216
3.741346423	3.772760938
4.50920388	4.25561271
